ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Left,Metadata_Media,Metadata_Rep,Metadata_Right,Metadata_Series,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Big,Classify_Biggest,Classify_Medium,Classify_Small,Classify_Smallest,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Colonies
65,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p1-p1_0004.jpg,0,p1,cntrl,0,p1,0,7526,157.0,36.0,1.0274846162514728,0.39060390599000033,1.0,0.87015839981500753,0.86638270515366123,103.08255806735754,109.78615577567146,46.61544808322666,18.694061070080657,17.464249196572979,92.0,94.89356067910235,44.484776345558693,330.39399999999938,0.99111081846315896,0,0,0,0,0,160.43808131809726,42.508636726016476,1,1
65,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p1-p1_0004.jpg,0,p1,cntrl,0,p1,0,7352,0.0,134.0,1.0353214943236115,0.49863491349964245,1.0,0.89050387596899228,0.84530788206058083,105.03984933455885,110.0,69.641941385920603,27.348442243230849,25.079872407968907,85.0,91.049812769074947,79.543129340689532,330.59799999999973,0.99203886115234108,0,0,0,0,0,38.823041349292708,107.26809031556039,2,2
66,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p1-p1_0005.jpg,0,p1,cntrl,0,p1,0,7006,160.0,32.0,1.0504715474391337,0.53106401269133108,1.0,0.83743724599569691,0.81466710352057548,104.28644839344163,113.27841806805037,44.0,17.825816887194179,16.598131167170045,88.0,88.365213887209066,53.905555731916756,328.73799999999932,0.9902473498233213,0,0,0,0,0,163.87853268626893,41.806023408506995,1,1
66,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p1-p1_0005.jpg,0,p1,cntrl,0,p1,0,7607,41.0,110.0,1.0229327356288933,0.45274655725955554,1.0,0.87036613272311214,0.85877119485508269,104.90426694453033,112.69871339105873,48.373546489791295,20.636529833075855,20.124611797498108,91.0,93.536762061938617,49.682918869566407,333.63599999999963,0.98772966305265208,0,0,0,0,0,42.634941501248846,108.48718285789404,2,2
67,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-none_0000.jpg,0,p14,cntrl,0,none,0,5097,95.0,69.0,1.0080082492590292,0.43265084274913568,1.0,0.76762048192771082,0.89186739000163651,84.841080644679124,84.958813551037778,37.576588456111871,13.46423315208383,12.0,75.660425586960585,76.489457102741753,56.809236895621126,267.98599999999942,0.97896859694612504,0,0,0,0,0,93.432803609966641,66.178144006278202,1,1
68,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-none_0001.jpg,0,p14,cntrl,0,none,0,4605,95.0,73.0,1.0040705971911561,0.36594878283272869,1.0,0.81924924390677811,0.90740210624061513,79.332837259375026,80.212218520621903,36.013886210738214,12.877349712065982,11.313708498984761,72.0,73.829914368573995,72.313400475869457,252.53399999999954,0.98083067092651777,0,0,0,0,0,95.318783930510321,74.410206297502711,1,1
69,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-none_0002.jpg,0,p14,cntrl,0,none,0,5402,96.0,81.0,1.0124133528216561,0.49697908062482793,1.0,0.78826791186341749,0.89279613468632935,89.010431078384968,88.362888137498089,38.587562763149478,13.811649035578778,12.083045973594572,76.0,77.239916097059876,87.135886922542085,275.74399999999946,0.98048824757237496,0,0,0,0,0,96.052943354313214,76.664568678267315,1,1
70,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-none_0003.jpg,0,p14,cntrl,0,none,0,8800,97.0,65.0,1.0237997027711503,0.58207038431116265,1.0,0.7407407407407407,0.86585791226420483,117.32905865625989,115.80155439371269,46.010868281309364,17.281124290393745,15.297058540778355,93.594959230946955,95.404763761775044,41.063647779355229,357.37399999999894,0.98110262556441252,0,0,0,0,0,99.299204545454543,68.997727272727275,1,1
71,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-none_0004.jpg,0,p14,cntrl,0,none,0,4920,97.0,66.0,1.0027746037922547,0.36145876225651125,1.0,0.77922077922077926,0.90244656593511507,81.87350401679619,81.541400527584756,38.013155617496423,13.352318481847361,11.704699910719626,75.579097639492886,76.337880594436342,18.59649944911984,261.74399999999946,0.97988448516231808,0,0,0,0,0,98.211178861788625,66.002032520325201,1,1
72,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-none_0005.jpg,0,p14,cntrl,0,none,0,4378,106.0,66.0,1.006110919547037,0.43680800979327472,1.0,0.77886497064579252,0.89986610035873793,78.641504627618431,78.924014089502563,35.355339059327378,12.566343523811092,11.180339887498949,70.710678118654755,70.742339661430492,56.795572359796523,247.25999999999945,0.97887087758524316,0,0,0,0,0,106.27546825034263,66.524211968935589,1,1
73,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0000.jpg,0,p14,cntrl,0,p14,0,4797,167.0,42.0,1.0047847545786652,0.32376366252115751,1.0,0.79870129870129869,0.8985033303158011,80.37239293751351,82.855295545909442,37.0,13.065097621759447,11.401754250991379,76.0,76.043374080687116,38.325637129629236,259.01799999999946,0.9813829787234043,0,0,0,0,0,166.38148843026892,42.77089847821555,1,1
73,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0000.jpg,0,p14,cntrl,0,p14,0,4478,37.0,99.0,1.0018360250917506,0.32490539684774489,1.0,0.78561403508771932,0.90146558531218912,77.558609492374586,77.420927403383644,36.069377593742864,12.874241365986322,11.313708498984761,72.596910921952016,73.350785146755044,-37.079983254772358,249.84599999999949,0.97965434259461825,0,0,0,0,0,37.11433675748102,99.343680214381422,2,2
74,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0001.jpg,0,p14,cntrl,0,p14,0,4610,167.0,31.0,1.0179609454763041,0.40644467227476905,1.0,0.88944626664094151,0.86169317584005234,80.600643150399534,87.458561616344909,36.055512754639892,13.344650347302462,12.083045973594572,70.0,73.642824509644157,40.322475320933876,259.28599999999972,0.98609625668449241,0,0,0,0,0,169.06160520607375,34.929284164859006,1,1
74,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0001.jpg,0,p14,cntrl,0,p14,0,7526,32.0,103.0,1.0301697401667329,0.53228299425362313,1.0,0.84391119084996635,0.85651368566191433,107.07550055097741,112.44554237496477,47.127486671792717,19.942473117279967,19.235384061671343,90.0,90.646530162875749,60.529590561154734,332.29199999999958,0.98379084967320263,0,0,0,0,0,41.23478607494021,106.82859420674994,2,2
75,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0002.jpg,0,p14,cntrl,0,p14,0,4397,31.0,44.0,1.0078622188320345,0.41292355939997555,1.0,0.8275926971579145,0.89379579876134885,78.441510800622083,77.833154889160184,37.336309405188942,13.949984804449874,13.0,68.0,71.441836364948756,-85.173498290499026,248.63599999999957,0.98191156766413579,0,0,0,0,0,32.494655446895614,43.255628837843986,1,1
75,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0002.jpg,0,p14,cntrl,0,p14,0,5760,164.0,102.0,1.0193288128686451,0.40131817445210344,1.0,0.81736909323116225,0.85305146403708865,90.041928775156904,95.015788161757627,39.293765408776999,13.845633593262116,12.165525060596439,80.0,82.472888205112866,54.79789119570917,291.29199999999958,0.98059244126659861,0,0,0,0,0,165.9814236111111,104.61822916666667,2,2
76,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0003.jpg,0,p14,cntrl,0,p14,0,8118,160.0,10.0,1.0699060537912528,0.51513028042215769,1.0,0.90310379352541992,0.47309195726696873,112.73726884396318,124.73972903610141,40.80441152620633,15.687407195017785,14.035668847618199,88.0,96.628453717815049,78.003840947731291,464.36199999999906,0.96230440967283093,0,0,0,0,0,159.77137225917713,47.380266075388029,1,1
76,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0003.jpg,0,p14,cntrl,0,p14,0,9101,0.0,115.0,1.0513617388090188,0.52669031142434897,1.0,0.83772091310751107,0.81997665780211426,118.73672447248055,125.19584657647394,71.0,28.325581818108617,26.40075756488817,96.0,100.9330126112585,82.303241936641399,373.46399999999949,0.99096254355400692,0,0,0,0,0,41.592352488737504,99.372376661905278,2,3
77,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0004.jpg,0,p14,cntrl,0,p14,0,6467,162.0,39.0,1.0245277281504865,0.52707447186516332,1.0,0.84602302459445322,0.85773457926813901,98.833464405345012,103.60019305001319,41.340053217188775,16.752059939460356,15.652475842498529,83.0,83.990565676818747,-30.21584290654538,307.80799999999942,0.98439759494634294,0,0,0,0,0,160.39755682696767,39.896397092933356,1,1
77,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0004.jpg,0,p14,cntrl,0,p14,0,5309,20.0,111.0,1.06289734952865,0.63484696450671896,1.0,0.82463497980739364,0.8276776156411918,94.726267150931548,98.081598681913832,41.400483088968905,16.702961654042657,15.297058540778355,73.0,73.189104564032647,-64.752756826275927,283.90999999999951,0.98533778767631786,0,0,0,0,0,32.371067997739686,107.0785458655114,2,2
78,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0005.jpg,0,p14,cntrl,0,p14,0,5902,40.0,68.0,1.0042250708943909,0.24449480326214371,1.0,0.80738714090287278,0.87926571292311129,88.074089217008989,91.263355187062899,41.677331968349414,15.833532974304417,14.7648230602334,83.786553387148047,85.401093685228702,26.630803064264999,290.4319999999995,0.98121363258520378,0,0,0,0,0,40.115554049474753,67.833107421213143,1,1
78,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_p14-p14_0005.jpg,0,p14,cntrl,0,p14,0,6393,163.0,88.0,1.0339469814766107,0.51137236642306805,1.0,0.82066752246469832,0.84525949518757904,98.253188187150059,101.82828683622247,40.80441152620633,14.428249085032778,13.0,81.0,84.434785098673714,-69.609668256782896,308.29199999999946,0.98293357933579317,0,0,0,0,0,166.49882684185829,85.922727983732202,2,2
79,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-none_0000.jpg,0,s,cntrl,0,none,0,6121,99.0,74.0,1.0073385056458006,0.42995934623095666,1.0,0.80869335447218915,0.90370852110845112,92.873831155921636,95.210293561148106,41.617304093369626,14.707051346881757,13.0,83.200000000000003,83.850975830167883,47.482017662968261,291.7439999999994,0.98266174345801904,0,0,0,0,0,98.053095899362845,74.299787616402554,1,1
80,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-none_0001.jpg,0,s,cntrl,0,none,0,5810,102.0,80.0,1.0199065097656055,0.56044920543522758,1.0,0.80964325529542924,0.89419401052469005,94.47340351032382,93.621578709184348,38.832975677895199,14.166290162247259,12.649110640673518,77.0,78.241814666969546,77.881471236580296,285.74399999999946,0.98108747044917255,0,0,0,0,0,100.5275387263339,73.54853700516351,1,1
81,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-none_0002.jpg,0,s,cntrl,0,none,0,4400,90.0,68.0,1.0015443760031622,0.22585001415539629,1.0,0.77192982456140347,0.89836127850524627,75.786381994315278,75.802374632988901,35.902646142032481,12.596698330436404,11.180339887498949,73.3430296619931,73.828220024781402,28.397847041128447,248.08799999999945,0.97756054210175536,0,0,0,0,0,90.021818181818176,68.738181818181815,1,1
82,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-none_0003.jpg,0,s,cntrl,0,none,0,5971,98.0,77.0,1.0038224311468174,0.37606912035733581,1.0,0.78929279576999334,0.89228352087563445,90.49365135273321,91.60785992479029,41.725292090050132,14.587087889789174,13.0,83.73611947611397,83.850658345438646,25.162035771531976,289.98599999999942,0.98029880151042548,0,0,0,0,0,98.044046223413162,76.699045386032495,1,1
83,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-none_0004.jpg,0,s,cntrl,0,none,0,5144,101.0,72.0,1.0017056027407882,0.25300494576685079,1.0,0.79407224451991354,0.90732234832096958,82.217143186794388,82.565125809872058,39.0,13.637624512068019,12.041594578792296,78.0,79.542207209152608,15.169208972296758,266.91599999999954,0.98149208166380442,0,0,0,0,0,100.73036547433904,71.984836702954894,1,1
84,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-none_0005.jpg,0,s,cntrl,0,none,0,8189,91.0,78.0,1.0194180909891115,0.48053426278570577,1.0,0.80402552773686797,0.85486382101602043,109.44606099529685,111.28791488746656,44.384682042344295,16.353425399899763,14.560219778561036,96.0,95.981563652727914,-68.703705314395393,346.95399999999921,0.97586843830066095,0,0,0,0,0,93.445597753083405,73.166809134204414,1,1
85,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0002.jpg,0,s,cntrl,0,s,0,5757,165.0,56.0,1.0181564806917653,0.46417762135410501,1.0,0.81880244630920207,0.88690585560420965,91.32778845686407,91.4166286842826,39.0,13.994688174308475,12.369316876852981,78.0,80.892870648107845,-72.196473275293798,285.60399999999959,0.98175306957708075,0,0,0,0,0,166.86468646864685,53.681431301024837,1,1
85,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0002.jpg,0,s,cntrl,0,s,0,5558,30.0,107.0,1.0360767557354018,0.61389192370013357,1.0,0.86023835319609965,0.87645831418716347,94.916149197755701,94.936821096980069,38.948684188300895,15.09419208759615,14.0,70.0,74.92586706622194,-83.776391102201998,282.29199999999946,0.98267326732673266,0,0,0,0,0,33.995142137459517,106.7605253688377,2,2
86,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0003.jpg,0,s,cntrl,0,s,0,5226,173.0,32.0,1.0368304448616488,0.52303034223553346,1.0,0.87449799196787148,0.84757491620223124,89.277493800934465,94.260277954183863,40.01249804748511,16.417020363705877,16.031219541881399,71.0,76.092463429498011,74.170539147991335,278.3559999999996,0.98659618652067205,0,0,0,0,0,170.99559892843476,38.130884041331804,1,1
86,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0003.jpg,0,s,cntrl,0,s,0,6743,41.0,107.0,1.0270232076880101,0.46949492970645695,1.0,0.84308577144286068,0.84960443171134359,99.398764600548105,104.80935072788114,40.162171256046406,15.909191054721537,14.866068747318506,85.0,87.762664926572512,81.433012693126855,315.80799999999959,0.97980238302818945,0,0,0,0,0,39.025063028325668,108.44653714963665,2,0
87,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0004.jpg,0,s,cntrl,0,s,0,5426,168.0,59.0,1.0514956442333434,0.63621221785564197,1.0,0.80171394799054374,0.83733139140603918,95.300553135962389,93.536089291780854,35.468295701936398,13.108448011975492,12.0,71.0,73.525720936293041,-82.086348177856706,285.36199999999951,0.97977609245214836,0,0,0,0,0,171.18356063398451,52.170475488389236,1,1
87,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0004.jpg,0,s,cntrl,0,s,0,5853,38.0,106.0,1.0089271427226356,0.43400767242053462,1.0,0.83139204545454548,0.90169532271173247,90.979299543240955,91.021975368588869,40.162171256046406,15.206279120860732,14.0,79.0,81.964085626975191,76.144334967448671,285.60399999999947,0.98155290960925712,0,0,0,0,0,39.301213053135143,109.49376388177004,2,2
88,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0005.jpg,0,s,cntrl,0,s,0,4944,168.0,38.0,1.0133433249306201,0.48560013469565133,1.0,0.82592716338122285,0.89176736499693487,84.926634025851172,86.406018308911797,35.510561809129406,13.352947499684113,12.041594578792296,72.0,74.241254154476053,70.055770916462876,263.94799999999952,0.9777514090774253,0,0,0,0,0,167.81472491909386,40.215008090614887,1,1
88,2,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_s-s_0005.jpg,0,s,cntrl,0,s,0,5178,37.0,111.0,1.039892649946949,0.63124479489337426,1.0,0.75437062937062938,0.85942428583200503,92.402985276597207,93.941471140279674,34.539832078341085,13.756803726400248,12.806248474865697,70.892534763178801,71.666245233448862,26.656099254440594,275.15799999999945,0.97321680293205526,0,0,0,0,0,41.91077636152955,115.48725376593279,2,2
89,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_standard-none_0000.jpg,0,standard,cntrl,0,none,0,5689,101.0,77.0,1.0384385074134284,0.12058489509492881,1.0,0.58637394351680061,0.76592027336207813,86.923552596676686,100.43903623591775,37.643060449437421,12.944685199615876,11.401754250991379,76.466057806618096,86.289273047415804,-10.576473884235476,305.51399999999899,0.96768157849974468,0,0,0,0,0,100.64633503251889,77.453330989629109,1,1
90,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_standard-none_0001.jpg,0,standard,cntrl,0,none,0,5755,95.0,79.0,1.0383720038112372,0.13332916558513672,1.0,0.71049382716049381,0.75162221285537001,87.494294278089484,101.35580891098448,37.643060449437421,12.998104371061411,11.401754250991379,77.576808317007732,86.713128640222536,62.170378623378056,310.18999999999943,0.96189202741099755,0,0,0,0,0,95.536403127715033,78.5136403127715,1,1
91,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_standard-none_0002.jpg,0,standard,cntrl,0,none,0,5893,97.0,74.0,1.0343104720488383,0.093540483653515472,1.0,0.60126517702275273,0.77422127178737266,88.16231508401026,100.66280345788111,38.275318418009277,13.242914275795924,11.661903789690601,78.672662373139815,87.775765380297884,74.636299454167329,309.27199999999903,0.96535342779916467,0,0,0,0,0,96.743424401832684,74.657729509587639,1,1
92,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_standard-none_0003.jpg,0,standard,cntrl,0,none,0,5784,104.0,75.0,1.0405594020943474,0.10806346434840658,1.0,0.57267326732673263,0.74585742852313974,87.671690952810863,102.18121158021175,37.643060449437421,12.951127422516713,11.401754250991379,77.038557270748399,87.158285307343888,8.6171535761802271,312.16999999999899,0.95674468613017949,0,0,0,0,0,104.39315352697095,75.39107883817428,1,1
93,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_standard-none_0004.jpg,0,standard,cntrl,0,none,0,5878,102.0,75.0,1.0415226604347059,0.092470080949019429,1.0,0.5487303958177745,0.67800454079265327,88.351863664694093,103.12128781197411,38.183766184073569,13.033900458616834,11.313708498984761,79.755665061196865,87.973316874489925,-17.019868074994335,330.0679999999989,0.92334275840402136,0,0,0,0,0,101.82170806396734,75.795678802313716,1,1
94,1,file:///C:/Users/mb3ad/Desktop/Harrison/self/cntrl_standard-none_0005.jpg,0,standard,cntrl,0,none,0,5743,102.0,69.0,1.0400203923449187,0.12885114757666419,1.0,0.58602040816326528,0.75738171153784839,87.446506190232455,101.6366075781753,37.735924528226413,12.978505296680064,11.401754250991379,76.675767299310394,86.717547391279766,-89.534877393867021,308.68599999999901,0.96789416027639674,0,0,0,0,0,102.07313250914156,69.205641650705203,1,1
